"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
8.890779361E1,1.438431740E0,-3.052964211E0,-4.791445732E-1
8.891278554E1,1.450817585E0,-3.047931671E0,-3.226376772E-1
8.891777747E1,1.505728245E0,-2.990344524E0,-1.090738773E-1
8.892276939E1,1.569591045E0,-2.894615650E0,1.615216732E-1
8.892776132E1,1.599259615E0,-2.693835735E0,4.939575195E-1
8.893275325E1,1.566202521E0,-2.407272339E0,8.019434810E-1
8.893774518E1,1.504091024E0,-2.106796265E0,1.027807117E0
8.894273710E1,1.379621744E0,-1.759009838E0,1.233223677E0
8.894772903E1,1.283844829E0,-1.392721176E0,1.475080013E0
8.895272096E1,1.159513712E0,-1.007940292E0,1.710291386E0
8.895771288E1,1.073510647E0,-6.285810471E-1,1.862624288E0
8.896270481E1,9.969687462E-1,-2.641868591E-1,1.841502905E0
8.896769674E1,8.147713542E-1,1.808614731E-1,1.666103959E0
8.897268866E1,6.416981220E-1,7.016258240E-1,1.450995088E0
8.897768059E1,3.724418879E-1,1.207105637E0,1.344182372E0
8.898267252E1,-5.981904268E-2,1.802557945E0,1.470039845E0
8.898766445E1,-5.833696723E-1,2.540511131E0,1.809573889E0
8.899265637E1,-1.126580954E0,3.310867310E0,2.004582882E0
8.899764830E1,-1.617857933E0,4.056188583E0,2.007465839E0
8.900264023E1,-2.023655415E0,4.594757080E0,1.822949886E0
8.900763215E1,-2.358211994E0,4.988967896E0,1.560760498E0
8.901262408E1,-2.855178356E0,5.286903381E0,1.326306105E0
8.901761606E1,-3.662232399E0,5.680125237E0,1.187561274E0
8.902260804E1,-4.702296257E0,6.015650749E0,9.498983026E-1
8.902760002E1,-5.472535133E0,5.872941017E0,4.147048593E-1
8.903259200E1,-5.622144699E0,5.061579704E0,-6.697108746E-1
8.903758398E1,-5.761725903E0,4.127834320E0,-1.890769958E0
8.904257596E1,-6.053388119E0,3.172333717E0,-3.190997124E0
8.904756794E1,-6.062196255E0,2.238073349E0,-4.494505882E0
8.905255992E1,-5.760002136E0,1.100123405E0,-5.654572487E0
8.905755189E1,-5.267837524E0,-2.893800735E-1,-6.491995811E0
8.906254387E1,-4.506107330E0,-1.786984921E0,-6.808441162E0
8.906753585E1,-3.466768026E0,-3.115443230E0,-6.735206604E0
8.907252783E1,-2.481218815E0,-4.351649284E0,-6.249314308E0
8.907751981E1,-1.589291811E0,-5.366748810E0,-5.475444317E0
8.908251179E1,-8.303190470E-1,-5.945864201E0,-4.288852692E0
8.908750377E1,-2.240042686E-1,-5.984302998E0,-2.918572426E0
8.909249575E1,7.102924585E-2,-5.463620186E0,-1.416439652E0
8.909748773E1,1.783140302E-1,-4.800735950E0,-2.513523102E-1
8.910247971E1,3.180017471E-1,-3.938705921E0,6.898460388E-1
8.910747169E1,2.558049560E-1,-2.677188396E0,1.668174148E0
8.911246366E1,1.543462276E-3,-1.198607445E0,2.763079166E0
8.911745564E1,-3.582734466E-1,4.394054413E-1,4.002792358E0
8.912244762E1,-7.798672915E-1,2.213022232E0,5.206665039E0
8.912743960E1,-1.147353888E0,3.969415665E0,6.099143982E0
8.913243158E1,-1.651328087E0,5.861988068E0,6.290356636E0
8.913742356E1,-2.071340561E0,7.508160591E0,5.375775814E0
8.914241554E1,-2.401635408E0,8.965677261E0,3.231640339E0
8.914740752E1,-2.755143404E0,9.914330482E0,6.367373466E-1
8.915239950E1,-3.138828278E0,9.943512917E0,-1.578485250E0
8.915739148E1,-3.606847525E0,9.379824638E0,-2.702561617E0
8.916238346E1,-3.960827351E0,8.898736000E0,-2.677076817E0
8.916737544E1,-4.161448002E0,7.811888695E0,-2.317359924E0
8.917236742E1,-4.367711067E0,5.933668137E0,-2.160981178E0
8.917735939E1,-4.295457363E0,4.168825150E0,-2.238915443E0
8.918235137E1,-3.843032360E0,2.928219795E0,-2.669936657E0
8.918734335E1,-3.186015129E0,1.981296539E0,-3.411275148E0
8.919233533E1,-2.508795261E0,1.203039169E0,-4.061621666E0
8.919732731E1,-1.736457229E0,6.647386551E-1,-4.502585888E0
8.920231929E1,-9.744699001E-1,2.894754410E-1,-4.544246674E0
8.920731127E1,-3.847807646E-1,-4.726314545E-2,-4.144289970E0
8.921230325E1,-6.143081188E-2,-3.023719788E-1,-3.432395697E0
8.921729523E1,-6.986236572E-2,-5.762767792E-1,-2.614332914E0
8.922228721E1,-3.427074552E-1,-8.354740143E-1,-1.857455492E0
8.922727919E1,-4.874594808E-1,-1.142168999E0,-1.267112613E0
8.923227116E1,-5.139352679E-1,-1.486755371E0,-8.098480701E-1
8.923726314E1,-3.552767634E-1,-1.845283031E0,-4.427322447E-1
8.924225512E1,-4.060298204E-2,-2.256009102E0,-1.658129394E-1
8.924724710E1,2.001509070E-1,-2.608888626E0,-2.687042952E-2
8.925223908E1,5.343517661E-1,-2.923121929E0,1.082814038E-1
8.925723106E1,8.713122606E-1,-3.160465717E0,1.823388338E-1
8.926222304E1,1.182738066E0,-3.459673882E0,1.666515917E-1
8.926721502E1,1.469118357E0,-3.567174911E0,3.224092722E-2
8.927220700E1,1.711922407E0,-3.727088451E0,-2.166330963E-1
8.927719898E1,1.906995058E0,-3.901067257E0,-5.135525465E-1
8.928219096E1,2.050091505E0,-4.074731350E0,-8.016076088E-1
8.928718294E1,2.079536915E0,-4.248074532E0,-1.090875387E0
8.929217492E1,2.000267506E0,-4.435448647E0,-1.338538885E0
8.929716689E1,1.898567915E0,-4.569875717E0,-1.501375914E0
8.930215887E1,1.769333720E0,-4.613175392E0,-1.607757092E0
8.930715085E1,1.626853228E0,-4.627634048E0,-1.647868752E0
8.931214283E1,1.504464030E0,-4.608505249E0,-1.592504025E0
8.931713481E1,1.378427029E0,-4.570164680E0,-1.489154577E0
8.932212679E1,1.105099440E0,-4.526993752E0,-1.265665650E0
8.932711877E1,6.891123056E-1,-4.469449997E0,-9.982004166E-1
8.933211075E1,2.256991863E-1,-4.297149658E0,-7.005909681E-1
8.933710273E1,-2.232382894E-1,-4.048511028E0,-3.917409182E-1
8.934209471E1,-6.484236717E-1,-3.666260242E0,-1.480831653E-1
8.934708669E1,-1.021197081E0,-3.236648560E0,4.463753104E-2
8.935207867E1,-1.394335866E0,-2.726268291E0,2.196715027E-1
8.935707064E1,-1.662729383E0,-2.101747036E0,4.151566327E-1
8.936206262E1,-1.802493811E0,-1.339310646E0,4.922939539E-1
8.936705460E1,-1.693817377E0,-5.491142273E-1,4.939816296E-1
8.937204658E1,-1.623440266E0,6.318092346E-2,4.489241540E-1
8.937703856E1,-1.706453443E0,6.986465454E-1,3.569365740E-1
8.938203054E1,-1.804695606E0,1.362019539E0,2.516580224E-1
8.938702252E1,-1.760637045E0,2.053261757E0,1.283735037E-1
8.939201450E1,-1.612816215E0,2.748433113E0,-2.704204060E-2
8.939700648E1,-1.236605883E0,3.347116470E0,-1.282080412E-1
8.940199846E1,-7.890769243E-1,3.787291527E0,-2.612735033E-1
8.940699044E1,-4.847502410E-1,4.102646828E0,-3.544065654E-1
8.941198242E1,-2.798860669E-1,4.326818466E0,-4.033891559E-1
8.941697439E1,-2.026387453E-1,4.388179779E0,-3.658075929E-1
8.942196637E1,-2.289382517E-1,4.377786636E0,-2.710869014E-1
8.942695835E1,-2.822946310E-1,4.319624901E0,-7.210080326E-2
8.943195033E1,-3.243691623E-1,4.208958626E0,2.401136458E-1
8.943694231E1,-3.455152214E-1,4.108015060E0,6.078641415E-1
8.944193429E1,-4.026951194E-1,3.992864609E0,9.882431030E-1
8.944692627E1,-5.485264659E-1,3.882649422E0,1.386215210E0
8.945191825E1,-6.732093692E-1,3.724752426E0,1.864386678E0
8.945691023E1,-7.672961950E-1,3.557495117E0,2.298772812E0
8.946190221E1,-9.315040708E-1,3.333066940E0,2.685263634E0
8.946689419E1,-1.003342032E0,3.051542282E0,2.966839314E0
8.947188616E1,-9.874973297E-1,2.784731865E0,3.120186090E0
8.947687814E1,-9.939206839E-1,2.532619476E0,3.068947315E0
8.948187012E1,-9.510595202E-1,2.233015060E0,2.885064125E0
8.948686210E1,-8.160889149E-1,1.914673805E0,2.711863756E0
8.949185408E1,-6.229071617E-1,1.582403183E0,2.549226284E0
8.949684606E1,-4.054727256E-1,1.284043312E0,2.382735252E0
8.950183804E1,-3.967151046E-2,1.076943398E0,2.265047789E0
8.950683002E1,2.731466591E-1,8.462142944E-1,2.177228212E0
8.951182200E1,6.376472116E-1,6.397085190E-1,2.028365612E0
8.951681398E1,1.182795048E0,4.908752441E-1,1.942980528E0
8.952180596E1,1.688481688E0,5.239858627E-1,1.834753990E0
8.952679794E1,2.174096823E0,5.475158691E-1,1.679544568E0
8.953178992E1,2.587213993E0,6.953821182E-1,1.524770975E0
8.953678189E1,2.937479973E0,8.382930756E-1,1.417638779E0
8.954177387E1,3.153427124E0,9.762458801E-1,1.324204564E0
8.954676585E1,3.182696581E0,1.137929916E0,1.253662348E0
8.955175783E1,2.934580803E0,1.332876205E0,1.234580994E0
8.955674981E1,2.619378805E0,1.489300728E0,1.262217760E0
8.956174179E1,2.390221834E0,1.640734673E0,1.274754524E0
8.956673377E1,2.122672319E0,1.787191391E0,1.176973343E0
8.957172575E1,1.888369799E0,1.933459282E0,1.016831994E0
8.957671773E1,1.725541592E0,2.060409546E0,8.423337936E-1
8.958170971E1,1.581652403E0,2.134591103E0,6.534434557E-1
8.958670169E1,1.456745744E0,2.127372742E0,4.835990071E-1
8.959169367E1,1.341293812E0,1.991029739E0,3.422870934E-1
8.959668564E1,1.268876195E0,1.787894249E0,2.580591738E-1
8.960167762E1,1.158195138E0,1.494136810E0,1.830708086E-1
8.960666960E1,1.057277083E0,1.157694817E0,1.555181146E-1
8.961166158E1,9.900201559E-1,7.403688431E-1,1.755510420E-1
8.961665356E1,9.564779997E-1,2.948722839E-1,2.194091678E-1
8.962164554E1,9.568660259E-1,-9.266757965E-2,2.872197926E-1
8.962663752E1,9.483104348E-1,-4.701395035E-1,3.122064471E-1
8.963162950E1,9.452693462E-1,-8.471107483E-1,2.994658649E-1
8.963662148E1,8.905007839E-1,-1.209227562E0,2.777904868E-1
8.964161346E1,8.461872339E-1,-1.551726341E0,2.472412437E-1
8.964660544E1,7.646414042E-1,-1.879402637E0,2.174974531E-1
8.965159742E1,6.793698072E-1,-2.168360233E0,1.885595620E-1
8.965658939E1,6.285347939E-1,-2.409087181E0,1.315713823E-1
8.966158137E1,5.882821679E-1,-2.606424332E0,8.472099900E-2
8.966657335E1,5.489771962E-1,-2.774780750E0,6.686300039E-2
8.967156533E1,5.104503632E-1,-2.895065784E0,3.959903121E-2
8.967655731E1,4.727486372E-1,-2.991257191E0,6.968581676E-2
8.968154929E1,4.884113967E-1,-3.096857548E0,1.140654683E-1
8.968654127E1,4.616162181E-1,-3.183165073E0,1.296266019E-1
8.969153325E1,4.834304154E-1,-3.269328117E0,1.307029426E-1
8.969652523E1,4.723964930E-1,-3.312309265E0,1.555158794E-1
8.970151721E1,4.475682378E-1,-3.345641136E0,1.418175995E-1
8.970650919E1,4.329186082E-1,-3.359770775E0,1.661270857E-1
8.971150116E1,4.474570751E-1,-3.373848915E0,1.758445203E-1
8.971649314E1,4.432624876E-1,-3.359183311E0,1.518638432E-1
8.972148512E1,4.775391817E-1,-3.287120819E0,1.420015097E-1
8.972647710E1,5.934334993E-1,-3.215117455E0,9.363704920E-2
8.973146908E1,6.760081053E-1,-3.109698772E0,2.111935616E-2
8.973646106E1,7.636674047E-1,-3.056996822E0,-7.089209557E-2
8.974145299E1,8.132624030E-1,-2.961298466E0,-1.441130042E-1
8.974644492E1,8.535330296E-1,-2.884825230E0,-2.319879532E-1
8.975143684E1,8.365092278E-1,-2.760607243E0,-3.010696173E-1
8.975642877E1,8.146814108E-1,-2.641314507E0,-3.178110719E-1
8.976142070E1,8.214281797E-1,-2.546062469E0,-3.298920393E-1
8.976641262E1,8.039027452E-1,-2.426990509E0,-3.131474853E-1
8.977140455E1,8.386412859E-1,-2.322374344E0,-2.816910148E-1
8.977639648E1,8.154665232E-1,-2.170029640E0,-2.355287671E-1
8.978138840E1,8.634752035E-1,-2.060872555E0,-1.935499907E-1
8.978638033E1,9.302058220E-1,-1.918311596E0,-1.604083776E-1
8.979137226E1,9.249053001E-1,-1.766299725E0,-1.027024388E-1
8.979636419E1,8.858370185E-1,-1.576167107E0,-6.367093325E-2
8.980135611E1,9.709051847E-1,-1.472318649E0,-2.440911531E-2
8.980634804E1,1.065438271E0,-1.421179771E0,5.297976732E-2
8.981133997E1,1.140898824E0,-1.346172333E0,1.012777686E-1
8.981633189E1,1.216518402E0,-1.309494972E0,1.778904200E-1
8.982132382E1,1.297154427E0,-1.258494377E0,1.918462515E-1
8.982631575E1,1.353925467E0,-1.212326050E0,1.719493270E-1
8.983130768E1,1.444114804E0,-1.175768852E0,1.470239162E-1
8.983629960E1,1.515042067E0,-1.153585434E0,1.172135472E-1
8.984129153E1,1.590516686E0,-1.102708817E0,6.362718344E-2
8.984628346E1,1.670491099E0,-1.032723427E0,-1.824051142E-2
8.985127538E1,1.726271152E0,-9.197168350E-1,-8.022826910E-2
8.985626731E1,1.762620449E0,-7.828636169E-1,-1.700343490E-1
8.986125924E1,1.779569745E0,-5.982770920E-1,-2.541025877E-1
8.986625117E1,1.800892711E0,-4.138364792E-1,-3.131489754E-1
8.987124309E1,1.807346463E0,-2.104196548E-1,-3.568161130E-1
8.987623502E1,1.822762489E0,5.976295471E-2,-3.421348929E-1
8.988122695E1,1.837375879E0,3.009576797E-1,-3.075588942E-1
8.988621887E1,1.851206303E0,5.610208511E-1,-2.340558767E-1
8.989121085E1,1.820973158E0,8.351106644E-1,-1.027691960E-1
8.989620283E1,1.813545704E0,1.108832359E0,1.910287142E-2
8.990119481E1,1.857527375E0,1.363030434E0,1.217609048E-1
8.990618679E1,1.876285076E0,1.612050056E0,2.241442800E-1
8.991117877E1,1.855535746E0,1.874979019E0,3.066253662E-1
8.991617075E1,1.804783583E0,2.137419701E0,4.072777629E-1
8.992116273E1,1.637978315E0,2.432822227E0,5.497758389E-1
8.992615471E1,1.441204309E0,2.785054207E0,7.007209063E-1
8.993114669E1,1.190585017E0,3.136647224E0,7.978746295E-1
8.993613866E1,9.054859877E-1,3.506747246E0,8.605180383E-1
8.994113064E1,5.286849141E-1,3.909702301E0,9.270845652E-1
8.994612262E1,7.964271307E-2,4.340732574E0,8.687370420E-1
8.995111460E1,-3.695971966E-1,4.795063019E0,7.576100230E-1
8.995610658E1,-9.430822730E-1,5.215293884E0,5.650418401E-1
8.996109856E1,-1.544638634E0,5.634942055E0,3.530014157E-1
8.996609054E1,-2.173888922E0,6.015736580E0,1.690187454E-1
8.997108252E1,-2.734814405E0,6.271689415E0,3.717619181E-2
8.997607450E1,-3.293969154E0,6.369574547E0,-1.185390949E-1
8.998106648E1,-3.788636684E0,6.142330170E0,-3.164389133E-1
8.998605846E1,-4.136882305E0,5.590455055E0,-6.230915785E-1
8.999105044E1,-4.448417664E0,4.714404106E0,-1.047843695E0
8.999604242E1,-4.632490158E0,3.509802818E0,-1.466249704E0
9.000103439E1,-4.651573181E0,2.130030632E0,-1.849934697E0
9.000602637E1,-4.669537544E0,8.860569000E-1,-2.184886217E0
9.001101835E1,-4.558713913E0,1.665973663E-2,-2.500379562E0
9.001601033E1,-4.271992207E0,-6.413269043E-1,-2.744256496E0
9.002100231E1,-3.972058296E0,-1.102559090E0,-2.983979225E0
9.002599429E1,-3.749673605E0,-1.400841713E0,-3.167670250E0
9.003098627E1,-3.423182964E0,-1.679946899E0,-3.233829737E0
9.003597825E1,-2.949522972E0,-1.829964161E0,-3.259669781E0
9.004097023E1,-2.409966946E0,-1.851109982E0,-3.073611736E0
9.004596221E1,-1.823626280E0,-1.805699825E0,-2.642357349E0
9.005095419E1,-1.190668225E0,-1.698543549E0,-2.066077709E0
9.005594617E1,-5.587596893E-1,-1.606156349E0,-1.502300978E0
9.006093814E1,2.919262648E-2,-1.485404015E0,-9.744404554E-1
9.006593012E1,5.352398157E-1,-1.331491470E0,-4.727283716E-1
9.007092210E1,8.831003308E-1,-1.149205208E0,-1.740336418E-3
9.007591408E1,1.111136794E0,-1.038994789E0,4.195736647E-1
9.008090606E1,1.253158927E0,-9.624805450E-1,8.009163737E-1
9.008589804E1,1.175329208E0,-8.478631973E-1,1.209442616E0
9.009089002E1,9.924914837E-1,-6.760549545E-1,1.520948887E0
9.009588200E1,8.141103983E-1,-3.993587494E-1,1.725991845E0
9.010087398E1,7.357385159E-1,-8.963108063E-2,1.882242441E0
9.010586596E1,7.714207172E-1,1.335334778E-1,1.942121625E0
9.011085794E1,8.399672508E-1,1.363906860E-1,1.901235342E0
9.011584992E1,9.079769254E-1,1.918296814E-1,1.826705933E0
9.012084189E1,8.509979844E-1,1.467237473E-1,1.527132034E0
9.012583387E1,7.502918243E-1,-1.901597977E-1,1.222305536E0
9.013082585E1,5.485336781E-1,-5.410900116E-1,1.002928376E0
9.013581783E1,1.981706023E-1,-9.012699127E-1,8.446770906E-1
9.014080981E1,-2.096520662E-1,-1.141541481E0,7.618795037E-1
9.014580179E1,-5.694342256E-1,-1.352888107E0,6.540482640E-1
9.015079377E1,-8.904501796E-1,-1.506602287E0,5.308371782E-1
9.015578575E1,-1.182224751E0,-1.607494354E0,3.734565079E-1
9.016077773E1,-1.449385405E0,-1.646009445E0,1.680257320E-1
9.016576971E1,-1.687255859E0,-1.641324043E0,-8.492213488E-2
9.017076169E1,-1.824363828E0,-1.588711739E0,-3.037189245E-1
9.017575366E1,-1.813025594E0,-1.493000984E0,-4.785507917E-1
9.018074564E1,-1.648481727E0,-1.378123283E0,-5.565400720E-1
9.018573762E1,-1.378561854E0,-1.349296570E0,-6.236813068E-1
9.019072960E1,-1.137146831E0,-1.339452744E0,-7.086857557E-1
9.019572158E1,-8.620851040E-1,-1.358150482E0,-8.403116465E-1
9.020071356E1,-5.821627975E-1,-1.405371666E0,-9.898921251E-1
9.020570554E1,-3.787403703E-1,-1.471532822E0,-1.123998165E0
9.021069752E1,-2.087826133E-1,-1.527927399E0,-1.204351187E0
9.021568950E1,-5.804347992E-2,-1.555448532E0,-1.197357535E0
9.022068148E1,7.826286554E-2,-1.568479538E0,-1.122050285E0
9.022567346E1,2.047736049E-1,-1.571828842E0,-1.045231581E0
9.023066544E1,3.023898602E-1,-1.565520287E0,-9.956732988E-1
9.023565742E1,4.093281031E-1,-1.559164047E0,-9.833593965E-1
9.024064939E1,5.062856078E-1,-1.581496239E0,-1.018259764E0
9.024564137E1,5.789470673E-1,-1.589461327E0,-1.029135466E0
9.025063335E1,6.130136847E-1,-1.597445488E0,-1.064345241E0
9.025562533E1,6.515297294E-1,-1.581544876E0,-1.080986619E0
9.026061731E1,6.416742802E-1,-1.560941696E0,-1.107823730E0
9.026560929E1,6.457794309E-1,-1.559535980E0,-1.159134746E0
9.027060127E1,6.207319498E-1,-1.543829918E0,-1.220433235E0
9.027559325E1,6.047736406E-1,-1.518615723E0,-1.277096987E0
9.028058523E1,6.026324630E-1,-1.488682747E0,-1.352811694E0
9.028557721E1,5.903281569E-1,-1.463595390E0,-1.456762791E0
9.029056919E1,5.870084763E-1,-1.476821899E0,-1.579215884E0
9.029556117E1,5.733812451E-1,-1.485282898E0,-1.686479330E0
9.030055314E1,5.110515952E-1,-1.441168785E0,-1.783121467E0
9.030554512E1,5.289994478E-1,-1.425863266E0,-1.888083339E0
9.031053710E1,5.649514794E-1,-1.348466873E0,-2.034932852E0
9.031552908E1,5.759410858E-1,-1.256877899E0,-2.113656521E0
9.032052106E1,5.858511329E-1,-1.194162369E0,-2.196198940E0
9.032551304E1,5.611968637E-1,-1.078979492E0,-2.253774166E0
9.033050502E1,5.498278141E-1,-9.544372559E-1,-2.310308933E0
9.033549700E1,5.085771680E-1,-8.444671631E-1,-2.308393002E0
9.034048898E1,4.612909555E-1,-6.868858337E-1,-2.334178448E0
9.034548096E1,4.174943566E-1,-5.582733154E-1,-2.306499004E0
9.035047294E1,3.819779754E-1,-3.916320801E-1,-2.263725758E0
9.035546492E1,3.833340406E-1,-2.444086075E-1,-2.182157993E0
9.036045689E1,3.211506009E-1,-4.961395264E-2,-2.100199461E0
9.036544887E1,2.480714321E-1,1.353034973E-1,-1.998954177E0
9.037044085E1,2.836375237E-1,3.486261368E-1,-1.950029850E0
9.037543283E1,3.084260225E-1,4.420881271E-1,-1.939207196E0
9.038042481E1,3.321853280E-1,5.354242325E-1,-1.975930333E0
9.038541679E1,3.837682605E-1,5.903968811E-1,-2.021710396E0
9.039040877E1,4.202552438E-1,5.831670761E-1,-1.999636054E0
9.039540075E1,4.514887333E-1,5.999393463E-1,-2.038216591E0
9.040039273E1,4.537658691E-1,6.694097519E-1,-2.117681265E0
9.040538471E1,4.560093582E-1,7.676343918E-1,-2.237335920E0
9.041037669E1,3.053663969E-1,9.041738510E-1,-2.387067080E0
9.041536866E1,1.071639061E-1,1.241594315E0,-2.518884182E0
9.042036064E1,-1.338798106E-1,1.693569183E0,-2.599338531E0
9.042535262E1,-4.128463268E-1,2.326928139E0,-2.628568649E0
9.043034460E1,-6.865556240E-1,3.045819283E0,-2.654615641E0
9.043533658E1,-9.597566128E-1,3.917090416E0,-2.725830793E0
9.044032856E1,-1.112038612E0,5.050573349E0,-2.795001030E0
9.044532054E1,-1.415571451E0,6.168560982E0,-2.805404186E0
9.045031252E1,-1.784102201E0,7.213620186E0,-2.648376465E0
9.045530450E1,-2.069098711E0,8.324448586E0,-2.148616076E0
9.046029648E1,-2.331864357E0,9.323967934E0,-1.197555065E0
9.046528846E1,-2.457509995E0,9.595318794E0,6.976556778E-2
9.047028044E1,-2.226790667E0,9.019788742E0,1.710177898E0
9.047527242E1,-1.612142324E0,7.732337952E0,3.403531313E0
9.048026439E1,-7.631675005E-1,5.824769974E0,4.778070450E0
9.048525637E1,2.146479785E-1,3.627878189E0,5.461841106E0
9.049024835E1,8.768860698E-1,1.586761475E0,5.512495995E0
9.049524033E1,1.109008312E0,-3.105068207E-2,5.388684273E0
9.050023231E1,1.298295140E0,-1.192693710E0,5.123189926E0
9.050522429E1,1.645534992E0,-1.946624279E0,4.863612652E0
9.051021627E1,2.074442625E0,-2.575508118E0,4.691219330E0
9.051520825E1,2.465697050E0,-3.136876583E0,4.567695618E0
9.052020023E1,2.724118471E0,-3.616422653E0,4.488615036E0
9.052519221E1,2.878724098E0,-4.062057972E0,4.444403648E0
9.053018419E1,2.915143251E0,-4.449886322E0,4.377930641E0
9.053517617E1,2.814496994E0,-4.732119083E0,4.313437462E0
9.054016814E1,2.533537626E0,-4.932753086E0,4.270727634E0
9.054516007E1,2.095849991E0,-4.970542431E0,4.265001297E0
9.055015200E1,1.491295457E0,-4.730851650E0,4.321521759E0
9.055514393E1,9.917536378E-1,-4.252238274E0,4.341271877E0
9.056013585E1,5.874239802E-1,-3.664089680E0,4.172327042E0
9.056512778E1,2.543014884E-1,-3.004786968E0,3.739146471E0
9.057011971E1,-4.551796615E-2,-2.312677383E0,3.023097038E0
9.057511163E1,-3.785859048E-1,-1.492148399E0,2.215937138E0
9.058010356E1,-6.921031475E-1,-6.151189804E-1,1.331751823E0
9.058509549E1,-1.009874225E0,3.183212280E-1,4.227699041E-1
9.059008742E1,-1.231395245E0,1.265034676E0,-4.399720132E-1
9.059507934E1,-1.480899811E0,2.253665924E0,-1.204869032E0
9.060007127E1,-1.700772882E0,3.264976501E0,-1.677487135E0
9.060506320E1,-1.747244954E0,4.193696976E0,-1.734773636E0
9.061005512E1,-1.753754616E0,4.853405952E0,-1.420927644E0
9.061504705E1,-1.619390726E0,5.230107307E0,-8.751705885E-1
9.062003898E1,-1.415311456E0,5.195071220E0,-1.979439557E-1
9.062503090E1,-1.117475510E0,4.662767410E0,4.388545156E-1
9.063002283E1,-7.644498348E-1,3.786874771E0,9.925240278E-1
9.063501476E1,-4.383203685E-1,2.835646629E0,1.367889524E0
9.064000669E1,-2.068695426E-1,2.000456810E0,1.684817076E0
9.064499861E1,-9.017348289E-3,1.405469894E0,1.862195373E0
9.064999054E1,3.265272677E-1,1.026437759E0,1.967198372E0
9.065498247E1,7.611815333E-1,6.670103073E-1,2.033631563E0
9.065997439E1,1.084471226E0,3.606481552E-1,2.052321672E0
9.066496632E1,1.258157015E0,1.264162064E-1,2.061881781E0
9.066995825E1,1.411469221E0,-5.012893677E-2,2.062479019E0
9.067495018E1,1.391332865E0,-5.906963348E-2,1.949047804E0
9.067994210E1,1.508406281E0,2.283763885E-2,1.793431997E0
9.068493403E1,1.605280161E0,9.506702423E-2,1.542924881E0
9.068992596E1,1.529160142E0,2.054491043E-1,1.221191525E0
9.069491794E1,1.447820067E0,2.774171829E-1,8.758674264E-1
9.069990992E1,1.376245379E0,3.636579514E-1,6.217031479E-1
9.070490189E1,1.252530694E0,3.446092606E-1,2.338361740E-1
9.070989387E1,1.177294254E0,3.543205261E-1,-3.885996342E-2
9.071488585E1,1.164878845E0,1.871185303E-1,-3.064266145E-1
9.071987783E1,1.095952272E0,-3.709793091E-3,-5.543022156E-1
9.072486981E1,9.848392606E-1,-2.611827850E-1,-7.730727196E-1
9.072986179E1,9.034829736E-1,-5.134782791E-1,-9.439020157E-1
9.073485377E1,8.039061427E-1,-7.797327042E-1,-1.071658254E0
